PdfType: central
Format: lhagrid1
---
9.261360E-10  1.131185E-09  1.381633E-09  1.687530E-09  2.061154E-09  2.517499E-09  3.074880E-09  3.755667E-09  4.587182E-09  5.602796E-09  6.843271E-09  8.358390E-09  1.020896E-08  1.246925E-08  1.522998E-08  1.860194E-08  2.272046E-08  2.775083E-08  3.389494E-08  4.139938E-08  5.056531E-08  6.176061E-08  7.543458E-08  9.213601E-08  1.125352E-07  1.374508E-07  1.678828E-07  2.050525E-07  2.504516E-07  3.059023E-07  3.736299E-07  4.563526E-07  5.573904E-07  6.807981E-07  8.315287E-07  1.015631E-06  1.240495E-06  1.515144E-06  1.850601E-06  2.260329E-06  2.760773E-06  3.372015E-06  4.118589E-06  5.030456E-06  6.144212E-06  7.504558E-06  9.166088E-06  1.119548E-05  1.367420E-05  1.670170E-05  2.039950E-05  2.491601E-05  3.043248E-05  3.717032E-05  4.539993E-05  5.017468E-05  5.545160E-05  6.128350E-05  6.772874E-05  7.485183E-05  8.272407E-05  9.142423E-05  1.010394E-04  1.116658E-04  1.234098E-04  1.363889E-04  1.507331E-04  1.665858E-04  1.841058E-04  2.034684E-04  2.248673E-04  2.485168E-04  2.746536E-04  3.035391E-04  3.354626E-04  3.707435E-04  4.097350E-04  4.528272E-04  5.004514E-04  5.530844E-04  6.112528E-04  6.755388E-04  7.465858E-04  8.251049E-04  9.118820E-04  1.007785E-03  1.113775E-03  1.230912E-03  1.360368E-03  1.503439E-03  1.661557E-03  1.836305E-03  2.029431E-03  2.242868E-03  2.478752E-03  2.739445E-03  3.027555E-03  3.345965E-03  3.697864E-03  4.086771E-03  4.516581E-03  4.991594E-03  5.516564E-03  6.096747E-03  6.737947E-03  7.446583E-03  8.229747E-03  9.095277E-03  1.005184E-02  1.110900E-02  1.227734E-02  1.356856E-02  1.499558E-02  1.657268E-02  1.831564E-02  1.925470E-02  2.024191E-02  2.127974E-02  2.237077E-02  2.351775E-02  2.472353E-02  2.599113E-02  2.732372E-02  2.872464E-02  3.019738E-02  3.174564E-02  3.337327E-02  3.508435E-02  3.688317E-02  3.877421E-02  4.076220E-02  4.285213E-02  4.504920E-02  4.735892E-02  4.978707E-02  5.233971E-02  5.502322E-02  5.784432E-02  6.081006E-02  6.392786E-02  6.720551E-02  7.065121E-02  7.427358E-02  7.808167E-02  8.208500E-02  8.629359E-02  9.071795E-02  9.536916E-02  1.002588E-01  1.053992E-01  1.108032E-01  1.164842E-01  1.224564E-01  1.287349E-01  1.353353E-01  1.422741E-01  1.495686E-01  1.572372E-01  1.652989E-01  1.694834E-01  1.737739E-01  1.781731E-01  1.826835E-01  1.873082E-01  1.920499E-01  1.969117E-01  2.018965E-01  2.070076E-01  2.122480E-01  2.176211E-01  2.231302E-01  2.287787E-01  2.345703E-01  2.405085E-01  2.465970E-01  2.528396E-01  2.592403E-01  2.658030E-01  2.725318E-01  2.794310E-01  2.865048E-01  2.937577E-01  3.011942E-01  3.088190E-01  3.166368E-01  3.246525E-01  3.328711E-01  3.412978E-01  3.499377E-01  3.587965E-01  3.678794E-01  3.771924E-01  3.867410E-01  3.965314E-01  4.065697E-01  4.168620E-01  4.274149E-01  4.382350E-01  4.493290E-01  4.549808E-01  4.607038E-01  4.664987E-01  4.723666E-01  4.783082E-01  4.843246E-01  4.904166E-01  4.965853E-01  5.028316E-01  5.091564E-01  5.155608E-01  5.220458E-01  5.286123E-01  5.352614E-01  5.419942E-01  5.488116E-01  5.557148E-01  5.627049E-01  5.697828E-01  5.769498E-01  5.842069E-01  5.915554E-01  5.989962E-01  6.065307E-01  6.141599E-01  6.218851E-01  6.297074E-01  6.376282E-01  6.456485E-01  6.537698E-01  6.619932E-01  6.703200E-01  6.787516E-01  6.872893E-01  6.959343E-01  7.046881E-01  7.135520E-01  7.225274E-01  7.316156E-01  7.408182E-01  7.501366E-01  7.595721E-01  7.691264E-01  7.788008E-01  7.885969E-01  7.985162E-01  8.085603E-01  8.187308E-01  8.238638E-01  8.290291E-01  8.342268E-01  8.394570E-01  8.447201E-01  8.500161E-01  8.553453E-01  8.607080E-01  8.661042E-01  8.715343E-01  8.769985E-01  8.824969E-01  8.880298E-01  8.935973E-01  8.991998E-01  9.048374E-01  9.105104E-01  9.162189E-01  9.219632E-01  9.277435E-01  9.335600E-01  9.394131E-01  9.453028E-01  9.512294E-01  9.532132E-01  9.552011E-01  9.571932E-01  9.591895E-01  9.611899E-01  9.631944E-01  9.652032E-01  9.672161E-01  9.692332E-01  9.712546E-01  9.732801E-01  9.753099E-01  9.773439E-01  9.793822E-01  9.814247E-01  9.834715E-01  9.855225E-01  9.875778E-01  9.896374E-01  9.906688E-01  9.917013E-01  9.927349E-01  9.937695E-01  9.948052E-01  9.958420E-01  9.968799E-01  9.979188E-01  9.989589E-01  1.000000E+00 
1.295000E+00  1.296247E+00  1.297497E+00  1.298747E+00  1.300000E+00  1.432626E+00  1.584601E+00  1.759405E+00  1.961248E+00  2.195260E+00  2.467705E+00  2.786280E+00  3.160484E+00  3.602095E+00  4.125798E+00  4.321664E+00  4.529447E+00  4.750000E+00  4.986350E+00  5.237658E+00  5.505036E+00  6.416152E+00  7.521954E+00  8.872077E+00  1.053075E+01  1.258165E+01  1.513452E+01  1.833434E+01  2.237406E+01  2.751241E+01  3.409912E+01  4.261077E+01  5.370236E+01  6.828204E+01  8.762045E+01  1.135122E+02  1.485169E+02  1.963222E+02  2.622974E+02  3.543449E+02  4.842279E+02  6.696621E+02  9.376523E+02  1.329884E+03  1.911546E+03  2.785971E+03  4.119261E+03  6.182323E+03  9.423706E+03  1.459778E+04  2.299400E+04  3.685377E+04  6.014194E+04  1.000000E+05 
 -5 -4 -3 -2 -1  1  2  3  4  5 21                           
0.000000E+00  0.000000E+00  5.554741E+00  4.828048E+00  4.830115E+00  4.830332E+00  4.828373E+00  5.554741E+00  0.000000E+00  0.000000E+00  8.122512E-02 
0.000000E+00  0.000000E+00  5.554373E+00  4.827733E+00  4.829801E+00  4.830017E+00  4.828058E+00  5.554373E+00  0.000000E+00  0.000000E+00  1.552399E-01 
0.000000E+00  0.000000E+00  5.554009E+00  4.827422E+00  4.829490E+00  4.829707E+00  4.827747E+00  5.554009E+00  0.000000E+00  0.000000E+00  2.296047E-01 
0.000000E+00  0.000000E+00  5.553648E+00  4.827114E+00  4.829183E+00  4.829399E+00  4.827439E+00  5.553648E+00  0.000000E+00  0.000000E+00  3.043206E-01 
0.000000E+00  0.000000E+00  5.553290E+00  4.826809E+00  4.828878E+00  4.829095E+00  4.827134E+00  5.553290E+00  0.000000E+00  0.000000E+00  3.793886E-01 
0.000000E+00  1.976126E-02  5.536567E+00  4.815271E+00  4.817373E+00  4.817594E+00  4.815603E+00  5.536567E+00  1.976126E-02  0.000000E+00  9.741214E+00 
0.000000E+00  8.582416E-02  5.567171E+00  4.850920E+00  4.853054E+00  4.853280E+00  4.851259E+00  5.567171E+00  8.582416E-02  0.000000E+00  2.379047E+01 
0.000000E+00  2.166649E-01  5.663500E+00  4.952166E+00  4.954332E+00  4.954562E+00  4.952511E+00  5.663500E+00  2.166649E-01  0.000000E+00  4.393411E+01 
0.000000E+00  4.349353E-01  5.848138E+00  5.141601E+00  5.143800E+00  5.144034E+00  5.141953E+00  5.848138E+00  4.349353E-01  0.000000E+00  7.177516E+01 
0.000000E+00  7.677951E-01  6.148182E+00  5.446332E+00  5.448563E+00  5.448801E+00  5.446691E+00  6.148182E+00  7.677951E-01  0.000000E+00  1.091192E+02 
0.000000E+00  1.247246E+00  6.595580E+00  5.898313E+00  5.900575E+00  5.900818E+00  5.898679E+00  6.595580E+00  1.247246E+00  0.000000E+00  1.579807E+02 
0.000000E+00  1.910470E+00  7.227462E+00  6.534682E+00  6.536976E+00  6.537223E+00  6.535054E+00  7.227462E+00  1.910470E+00  0.000000E+00  2.205897E+02 
0.000000E+00  2.800166E+00  8.086483E+00  7.398099E+00  7.400425E+00  7.400677E+00  7.398478E+00  8.086483E+00  2.800166E+00  0.000000E+00  2.993981E+02 
0.000000E+00  3.964903E+00  9.221168E+00  8.537098E+00  8.539455E+00  8.539712E+00  8.537483E+00  9.221168E+00  3.964903E+00  0.000000E+00  3.970867E+02 
0.000000E+00  5.459464E+00  1.068627E+01  1.000643E+01  1.000882E+01  1.000908E+01  1.000682E+01  1.068627E+01  5.459464E+00  0.000000E+00  5.165715E+02 
0.000000E+00  6.041358E+00  1.125846E+01  1.058002E+01  1.058242E+01  1.058268E+01  1.058042E+01  1.125846E+01  6.041358E+00  0.000000E+00  5.617823E+02 
0.000000E+00  6.669101E+00  1.187657E+01  1.119951E+01  1.120192E+01  1.120219E+01  1.119991E+01  1.187657E+01  6.669101E+00  0.000000E+00  6.098869E+02 
0.000000E+00  7.345221E+00  1.254311E+01  1.186744E+01  1.186986E+01  1.187012E+01  1.186783E+01  1.254311E+01  7.345221E+00  0.000000E+00  6.610114E+02 
7.479774E-01  8.078912E+00  1.326720E+01  1.259290E+01  1.259533E+01  1.259560E+01  1.259330E+01  1.326720E+01  8.078912E+00  7.479774E-01  7.148790E+02 
1.550661E+00  8.867376E+00  1.404610E+01  1.337318E+01  1.337562E+01  1.337589E+01  1.337358E+01  1.404610E+01  8.867376E+00  1.550661E+00  7.720857E+02 
2.411066E+00  9.713629E+00  1.488283E+01  1.421129E+01  1.421374E+01  1.421401E+01  1.421169E+01  1.488283E+01  9.713629E+00  2.411066E+00  8.327779E+02 
5.370450E+00  1.263095E+01  1.777186E+01  1.710439E+01  1.710688E+01  1.710715E+01  1.710480E+01  1.777186E+01  1.263095E+01  5.370450E+00  1.037292E+03 
8.968878E+00  1.618788E+01  2.130087E+01  2.063744E+01  2.063996E+01  2.064023E+01  2.063786E+01  2.130087E+01  1.618788E+01  8.968878E+00  1.278833E+03 
1.330686E+01  2.048491E+01  2.557035E+01  2.491090E+01  2.491345E+01  2.491373E+01  2.491133E+01  2.557035E+01  2.048491E+01  1.330686E+01  1.562018E+03 
1.849528E+01  2.563290E+01  3.069112E+01  3.003561E+01  3.003820E+01  3.003848E+01  3.003605E+01  3.069112E+01  2.563290E+01  1.849528E+01  1.891808E+03 
2.465597E+01  3.175366E+01  3.678500E+01  3.613339E+01  3.613601E+01  3.613630E+01  3.613383E+01  3.678500E+01  3.175366E+01  2.465597E+01  2.273526E+03 
3.192233E+01  3.898056E+01  4.398535E+01  4.333760E+01  4.334024E+01  4.334054E+01  4.333805E+01  4.398535E+01  3.898056E+01  3.192233E+01  2.712861E+03 
4.043992E+01  4.745917E+01  5.243770E+01  5.179376E+01  5.179644E+01  5.179674E+01  5.179422E+01  5.243770E+01  4.745917E+01  4.043992E+01  3.215881E+03 
5.036708E+01  5.734779E+01  6.230037E+01  6.166021E+01  6.166292E+01  6.166323E+01  6.166067E+01  6.230037E+01  5.734779E+01  5.036708E+01  3.789047E+03 
6.187558E+01  6.881817E+01  7.374508E+01  7.310866E+01  7.311140E+01  7.311172E+01  7.310913E+01  7.374508E+01  6.881817E+01  6.187558E+01  4.439218E+03 
7.515121E+01  8.205609E+01  8.695760E+01  8.632489E+01  8.632767E+01  8.632798E+01  8.632536E+01  8.695760E+01  8.205609E+01  7.515121E+01  5.173664E+03 
9.039445E+01  9.726202E+01  1.021384E+02  1.015093E+02  1.015122E+02  1.015125E+02  1.015098E+02  1.021384E+02  9.726202E+01  9.039445E+01  6.000076E+03 
1.078211E+02  1.146517E+02  1.195032E+02  1.188778E+02  1.188807E+02  1.188810E+02  1.188783E+02  1.195032E+02  1.146517E+02  1.078211E+02  6.926575E+03 
1.276629E+02  1.344570E+02  1.392839E+02  1.386621E+02  1.386650E+02  1.386653E+02  1.386626E+02  1.392839E+02  1.344570E+02  1.276629E+02  7.961719E+03 
1.501684E+02  1.569263E+02  1.617287E+02  1.611105E+02  1.611134E+02  1.611138E+02  1.611110E+02  1.617287E+02  1.569263E+02  1.501684E+02  9.114518E+03 
1.756031E+02  1.823252E+02  1.871035E+02  1.864888E+02  1.864918E+02  1.864921E+02  1.864893E+02  1.871035E+02  1.823252E+02  1.756031E+02  1.039443E+04 
2.042509E+02  2.109374E+02  2.156918E+02  2.150806E+02  2.150836E+02  2.150840E+02  2.150812E+02  2.156918E+02  2.109374E+02  2.042509E+02  1.181140E+04 
2.364139E+02  2.430653E+02  2.477959E+02  2.471882E+02  2.471913E+02  2.471916E+02  2.471888E+02  2.477959E+02  2.430653E+02  2.364139E+02  1.337581E+04 
2.724137E+02  2.790302E+02  2.837373E+02  2.831331E+02  2.831362E+02  2.831366E+02  2.831337E+02  2.837373E+02  2.790302E+02  2.724137E+02  1.509855E+04 
3.125919E+02  3.191738E+02  3.238576E+02  3.232569E+02  3.232600E+02  3.232603E+02  3.232574E+02  3.238576E+02  3.191738E+02  3.125919E+02  1.699099E+04 
3.573105E+02  3.638582E+02  3.685188E+02  3.679215E+02  3.679246E+02  3.679250E+02  3.679221E+02  3.685188E+02  3.638582E+02  3.573105E+02  1.906499E+04 
4.069528E+02  4.134666E+02  4.181043E+02  4.175104E+02  4.175135E+02  4.175139E+02  4.175109E+02  4.181043E+02  4.134666E+02  4.069528E+02  2.133291E+04 
4.619243E+02  4.684043E+02  4.730193E+02  4.724287E+02  4.724319E+02  4.724323E+02  4.724293E+02  4.730193E+02  4.684043E+02  4.619243E+02  2.380761E+04 
5.226526E+02  5.290992E+02  5.336916E+02  5.331045E+02  5.331077E+02  5.331081E+02  5.331050E+02  5.336916E+02  5.290992E+02  5.226526E+02  2.650248E+04 
5.895889E+02  5.960024E+02  6.005724E+02  5.999885E+02  5.999918E+02  5.999922E+02  5.999891E+02  6.005724E+02  5.960024E+02  5.895889E+02  2.943139E+04 
6.632080E+02  6.695886E+02  6.741364E+02  6.735558E+02  6.735592E+02  6.735596E+02  6.735564E+02  6.741364E+02  6.695886E+02  6.632080E+02  3.260875E+04 
7.440092E+02  7.503572E+02  7.548829E+02  7.543057E+02  7.543090E+02  7.543094E+02  7.543063E+02  7.548829E+02  7.503572E+02  7.440092E+02  3.604950E+04 
8.325170E+02  8.388326E+02  8.433364E+02  8.427625E+02  8.427659E+02  8.427663E+02  8.427631E+02  8.433364E+02  8.388326E+02  8.325170E+02  3.976907E+04 
9.292814E+02  9.355649E+02  9.400470E+02  9.394763E+02  9.394797E+02  9.394801E+02  9.394769E+02  9.400470E+02  9.355649E+02  9.292814E+02  4.378345E+04 
1.034879E+03  1.041130E+03  1.045591E+03  1.045023E+03  1.045027E+03  1.045027E+03  1.045024E+03  1.045591E+03  1.041130E+03  1.034879E+03  4.810913E+04 
1.149912E+03  1.156132E+03  1.160571E+03  1.160007E+03  1.160011E+03  1.160011E+03  1.160008E+03  1.160571E+03  1.156132E+03  1.149912E+03  5.276314E+04 
1.275013E+03  1.281201E+03  1.285619E+03  1.285058E+03  1.285061E+03  1.285062E+03  1.285059E+03  1.285619E+03  1.281201E+03  1.275013E+03  5.776303E+04 
1.410838E+03  1.416995E+03  1.421392E+03  1.420834E+03  1.420838E+03  1.420838E+03  1.420835E+03  1.421392E+03  1.416995E+03  1.410838E+03  6.312689E+04 
1.558076E+03  1.564202E+03  1.568578E+03  1.568023E+03  1.568027E+03  1.568027E+03  1.568024E+03  1.568578E+03  1.564202E+03  1.558076E+03  6.887331E+04 
0.000000E+00  0.000000E+00  5.351041E+00  4.652867E+00  4.655069E+00  4.655302E+00  4.653218E+00  5.351041E+00  0.000000E+00  0.000000E+00  8.536044E-02 
0.000000E+00  0.000000E+00  5.350686E+00  4.652564E+00  4.654767E+00  4.655000E+00  4.652915E+00  5.350686E+00  0.000000E+00  0.000000E+00  1.572696E-01 
0.000000E+00  0.000000E+00  5.350336E+00  4.652265E+00  4.654468E+00  4.654701E+00  4.652616E+00  5.350336E+00  0.000000E+00  0.000000E+00  2.295186E-01 
0.000000E+00  0.000000E+00  5.349988E+00  4.651969E+00  4.654172E+00  4.654405E+00  4.652320E+00  5.349988E+00  0.000000E+00  0.000000E+00  3.021083E-01 
0.000000E+00  0.000000E+00  5.349643E+00  4.651676E+00  4.653879E+00  4.654113E+00  4.652027E+00  5.349643E+00  0.000000E+00  0.000000E+00  3.750400E-01 
0.000000E+00  1.925162E-02  5.333717E+00  4.640778E+00  4.643016E+00  4.643255E+00  4.641137E+00  5.333717E+00  1.925162E-02  0.000000E+00  9.466181E+00 
0.000000E+00  8.345034E-02  5.363726E+00  4.675681E+00  4.677953E+00  4.678196E+00  4.676046E+00  5.363726E+00  8.345034E-02  0.000000E+00  2.308926E+01 
0.000000E+00  2.103953E-01  5.457394E+00  4.774118E+00  4.776425E+00  4.776673E+00  4.774491E+00  5.457394E+00  2.103953E-01  0.000000E+00  4.258452E+01 
0.000000E+00  4.218287E-01  5.636398E+00  4.957776E+00  4.960118E+00  4.960370E+00  4.958157E+00  5.636398E+00  4.218287E-01  0.000000E+00  6.947374E+01 
0.000000E+00  7.437349E-01  5.926662E+00  5.252588E+00  5.254963E+00  5.255221E+00  5.252975E+00  5.926662E+00  7.437349E-01  0.000000E+00  1.054656E+02 
0.000000E+00  1.206639E+00  6.358658E+00  5.689032E+00  5.691441E+00  5.691704E+00  5.689427E+00  6.358658E+00  1.206639E+00  0.000000E+00  1.524608E+02 
0.000000E+00  1.845911E+00  6.967708E+00  6.302437E+00  6.304880E+00  6.305147E+00  6.302839E+00  6.967708E+00  1.845911E+00  0.000000E+00  2.125578E+02 
0.000000E+00  2.702066E+00  7.794283E+00  7.133280E+00  7.135756E+00  7.136028E+00  7.133689E+00  7.794283E+00  2.702066E+00  0.000000E+00  2.880582E+02 
0.000000E+00  3.821077E+00  8.884315E+00  8.227499E+00  8.230009E+00  8.230286E+00  8.227915E+00  8.884315E+00  3.821077E+00  0.000000E+00  3.814721E+02 
0.000000E+00  5.254684E+00  1.028951E+01  9.636805E+00  9.639349E+00  9.639630E+00  9.637228E+00  1.028951E+01  5.254684E+00  0.000000E+00  4.955240E+02 
0.000000E+00  5.812280E+00  1.083776E+01  1.018640E+01  1.018896E+01  1.018924E+01  1.018683E+01  1.083776E+01  5.812280E+00  0.000000E+00  5.386301E+02 
0.000000E+00  6.413501E+00  1.142968E+01  1.077968E+01  1.078225E+01  1.078253E+01  1.078011E+01  1.142968E+01  6.413501E+00  0.000000E+00  5.844692E+02 
0.000000E+00  7.060726E+00  1.206767E+01  1.141901E+01  1.142158E+01  1.142187E+01  1.141944E+01  1.206767E+01  7.060726E+00  0.000000E+00  6.331587E+02 
7.157450E-01  7.762703E+00  1.276039E+01  1.211306E+01  1.211565E+01  1.211594E+01  1.211350E+01  1.276039E+01  7.762703E+00  7.157450E-01  6.844267E+02 
1.483449E+00  8.516705E+00  1.350517E+01  1.285918E+01  1.286178E+01  1.286207E+01  1.285962E+01  1.350517E+01  8.516705E+00  1.483449E+00  7.388425E+02 
2.305943E+00  9.325563E+00  1.430484E+01  1.366019E+01  1.366280E+01  1.366309E+01  1.366063E+01  1.430484E+01  9.325563E+00  2.305943E+00  7.965420E+02 
5.132046E+00  1.211113E+01  1.706313E+01  1.642244E+01  1.642508E+01  1.642538E+01  1.642288E+01  1.706313E+01  1.211113E+01  5.132046E+00  9.907576E+02 
8.563350E+00  1.550245E+01  2.042752E+01  1.979075E+01  1.979343E+01  1.979373E+01  1.979120E+01  2.042752E+01  1.550245E+01  8.563350E+00  1.219775E+03 
1.269390E+01  1.959354E+01  2.449204E+01  2.385914E+01  2.386185E+01  2.386216E+01  2.385960E+01  2.449204E+01  1.959354E+01  1.269390E+01  1.487865E+03 
1.762726E+01  2.448794E+01  2.936020E+01  2.873112E+01  2.873387E+01  2.873418E+01  2.873159E+01  2.936020E+01  2.448794E+01  1.762726E+01  1.799614E+03 
2.347703E+01  3.029923E+01  3.514557E+01  3.452028E+01  3.452307E+01  3.452338E+01  3.452076E+01  3.514557E+01  3.029923E+01  2.347703E+01  2.159928E+03 
3.036738E+01  3.715158E+01  4.197230E+01  4.135076E+01  4.135358E+01  4.135390E+01  4.135124E+01  4.197230E+01  3.715158E+01  3.036738E+01  2.574045E+03 
3.843361E+01  4.518023E+01  4.997564E+01  4.935781E+01  4.936066E+01  4.936099E+01  4.935830E+01  4.997564E+01  4.518023E+01  3.843361E+01  3.047544E+03 
4.782263E+01  5.453212E+01  5.930249E+01  5.868833E+01  5.869122E+01  5.869155E+01  5.868883E+01  5.930249E+01  5.453212E+01  4.782263E+01  3.586350E+03 
5.869358E+01  6.536634E+01  7.011195E+01  6.950143E+01  6.950435E+01  6.950469E+01  6.950194E+01  7.011195E+01  6.536634E+01  5.869358E+01  4.196750E+03 
7.121834E+01  7.785477E+01  8.257588E+01  8.196896E+01  8.197192E+01  8.197227E+01  8.196948E+01  8.257588E+01  7.785477E+01  7.121834E+01  4.885391E+03 
8.558210E+01  9.218257E+01  9.687944E+01  9.627610E+01  9.627910E+01  9.627945E+01  9.627662E+01  9.687944E+01  9.218257E+01  8.558210E+01  5.659297E+03 
